,機關名稱,機關地址,Longitude,Latitude,類型
448,扶輪親恩公園,,121.57975006,25.066709518,公共活動空間
449,明美公園,,121.5861969,25.06221962,公共活動空間
450,東湖一號公園,,121.61213684,25.07559967,公共活動空間
451,東湖二號公園,,121.61092377,25.073890686,公共活動空間
452,東湖四號公園,,121.61808014,25.070449829,公共活動空間
453,金瑞公園,,121.58795166,25.08795929,公共活動空間
454,金龍公園,,121.59079901,25.08543218,公共活動空間
455,長青公園,,121.58174133,25.080980301,公共活動空間
456,南湖一號公園,,121.61109161,25.069139481,公共活動空間
457,洲子1號公園,,121.56433868,25.07957077,公共活動空間
458,美善公園,,121.57858276,25.056999207,公共活動空間
459,畚箕湖公園,,121.560064,25.089436,公共活動空間
460,康湖二號公園,,121.6088,25.074042,公共活動空間
461,康湖公園,,121.6087265,25.074680328,公共活動空間
462,康寧公園,,121.60958862,25.068910599,公共活動空間
463,清白公園,,121.59528351,25.081699371,公共活動空間
464,港都公園,,121.57523346,25.082719803,公共活動空間
465,港華一號公園,,121.573586,25.087734,公共活動空間
466,港華二號公園,,121.57383728,25.087789536,公共活動空間
467,港華三號公園,,121.57505798,25.086690903,公共活動空間
468,港華六號公園,,121.57462311,25.084260941,公共活動空間
469,港華四號公園,,121.57527924,25.086530685,公共活動空間
470,港墘公園,,121.576437,25.080978,公共活動空間
471,游美公園,,121.59719849,25.064599991,公共活動空間
472,湖山9號公園,,121.60350037,25.085220337,公共活動空間
473,湖山八號公園,,121.60327148,25.083919525,公共活動空間
474,湖山三號公園,,121.6044693,25.08716011,公共活動空間
475,湖山五號公園,,121.60083771,25.081579208,公共活動空間
476,湖山四號公園,,121.60075378,25.082700729,公共活動空間
477,湖元公園,,121.58702087,25.068229675,公共活動空間
478,湖畔公園,,121.601473,25.088247,公共活動空間
479,湖聖公園,,121.59176636,25.069770813,公共活動空間
480,湖興公園,,121.58959198,25.066930771,公共活動空間
481,湖寶公園,,121.5995636,25.0666008,公共活動空間
482,週美綠地,,121.58190155,25.056400299,公共活動空間
483,陽光公園,,121.586719,25.076736,公共活動空間
484,新明公園,,121.57881165,25.054130554,公共活動空間
485,煙波庭公園,,121.59925079,25.086339951,公共活動空間
486,瑞光公園,,121.5776825,25.071180344,公共活動空間
487,瑞湖公園,,121.57688904,25.069309235,公共活動空間
488,瑞陽公園,,121.579352,25.07751,公共活動空間
489,碧山公園,,121.59195709,25.087080002,公共活動空間
490,福壽公園,,121.59655762,25.079809189,公共活動空間
491,翠湖公園,,121.602107,25.08626,公共活動空間
492,樂康公園,,121.62069702,25.070070267,公共活動空間
493,環東公園,,121.5429306,25.043729782,公共活動空間
494,麗湖公園,,121.599282,25.073539,公共活動空間
495,寶湖公園,,121.598514,25.067328,公共活動空間
496,內湖110號綠地,,121.5800705,25.071229935,公共活動空間
497,內湖117號綠地,,121.60185242,25.083269119,公共活動空間
498,內湖119號安興綠地,,121.58367157,25.057699203,公共活動空間
499,文德1號綠地,,121.58421326,25.078590393,公共活動空間
500,石潭公園,,121.59320831,25.063119888,公共活動空間
501,康樂綠地,,121.6206131,25.07490921,公共活動空間
502,港華5號綠地,,121.57428741,25.085449219,公共活動空間
503,湖興綠地,,121.59089661,25.068939209,公共活動空間
504,紫陽綠地,,121.58679962,25.076410294,公共活動空間
505,潭美公園,,121.5816803,25.057010651,公共活動空間
506,麗湖綠地,,121.600509,25.073374,公共活動空間
507,治磐廣場,,121.56630707,25.08272934,公共活動空間
508,港富廣場,,121.57811737,25.080299377,公共活動空間
509,大同公園,,121.51200104,25.067979813,公共活動空間
510,大龍公園,,121.51557922,25.070240021,公共活動空間
511,玉泉公園,,121.50765228,25.049930573,公共活動空間
512,至聖公園,,121.51769257,25.07118988,公共活動空間
513,忠和公園,,121.50861359,25.057880402,公共活動空間
514,哈密公園,,121.5155940145,25.0748460039,公共活動空間
515,建成公園,,121.51822662,25.0540905,公共活動空間
516,迪化公園,,121.51200867,25.071109772,公共活動空間
517,國順公園,,121.510025,25.066222,公共活動空間
518,景化公園,,121.51274109,25.065359116,公共活動空間
519,朝陽公園,,121.51313,25.05595,公共活動空間
520,塔城公園,,121.51080322,25.050720215,公共活動空間
521,德鄰公園,,121.514928,25.062169,公共活動空間
522,樹德公園,,121.51628113,25.066799164,公共活動空間
523,歸綏戲曲公園,,121.51309204,25.057970047,公共活動空間
524,蘭州公園,,121.51538086,25.063959122,公共活動空間
525,大同249綠地,,121.51145935,25.077430725,公共活動空間
526,大同250綠地,,121.50985718,25.077220917,公共活動空間
527,大同251綠地,,121.51184845,25.078380585,公共活動空間
528,敦煌1號綠地,,121.51628876,25.0747509,公共活動空間
529,敦煌2號綠地,,121.51644135,25.076969147,公共活動空間
530,大同16號廣場,,121.50861359,25.056379318,公共活動空間
531,大稻埕廣場,,121.50953674,25.055000305,公共活動空間
532,六藝廣場,,121.5150528,25.074689865,公共活動空間
533,太原廣場,,121.51663971,25.04747963,公共活動空間
534,永樂廣場,,121.50965881,25.054660797,公共活動空間
535,保安廣場,,121.51892853,25.070550919,公共活動空間
536,建成圓環,,121.5142952,25.0527604,公共活動空間
537,八德公園,,121.5457077,25.046930313,公共活動空間
538,三民公園,,121.5669632,25.061380386,公共活動空間
539,中華公園,,121.552484,25.053527,公共活動空間
540,民有一號公園,,121.54740143,25.060770035,公共活動空間
541,民有二號公園,,121.54631805,25.059640884,公共活動空間
542,民有三號公園,,121.54762268,25.058620453,公共活動空間
543,民福綠地,,121.54879,25.06276,公共活動空間
544,民權公園,,121.55917358,25.061910629,公共活動空間
545,吉仁公園,,121.55348206,25.047809601,公共活動空間
546,吉祥公園,,121.56404877,25.050533295,公共活動空間
547,安平公園,,121.56449127,25.053020477,公共活動空間
548,西松公園,,121.56413269,25.053689957,公共活動空間
549,延壽一號公園,,121.55635071,25.057630539,公共活動空間
550,延壽二號公園,,121.55275726,25.057350159,公共活動空間
551,延壽三號公園,,121.55180359,25.056869507,公共活動空間
552,松基公園,,121.545445,25.055369,公共活動空間
553,松榮公園,,121.555107,25.060208,公共活動空間
554,長壽公園,,121.55892181,25.053369522,公共活動空間
555,美仁一號公園,,121.55345917,25.050149918,公共活動空間
556,美仁二號公園,,121.55342102,25.049499512,公共活動空間
557,健康公園,,121.56887054,25.05411911,公共活動空間
558,婦聯公園,,121.55973053,25.054689407,公共活動空間
559,富錦一號公園,,121.55902863,25.058889389,公共活動空間
560,富錦二號公園,,121.55962372,25.059610367,公共活動空間
561,富錦三號公園,,121.55889893,25.060239792,公共活動空間
562,富錦五號公園,,121.55354309,25.058849335,公共活動空間
563,富錦六號公園,,121.55290221999999,25.058210373,公共活動空間
564,復盛公園,,121.56147003,25.04747963,公共活動空間
565,復源公園,,121.55448151,25.046489716,公共活動空間
566,敦中公園,,121.54589081,25.049900055,公共活動空間
567,敦化公園,,121.5504837,25.046409607,公共活動空間
568,敦北公園,,121.55156708,25.061229706,公共活動空間
569,新中公園,,121.56086731,25.060520172,公共活動空間
570,新東公園,,121.568367,25.058799744,公共活動空間
571,寧安公園,,121.55487061,25.050350189,公共活動空間
572,精忠2號公園,,121.55284882,25.056390762,公共活動空間
573,精忠公園,,121.5521698,25.059339523,公共活動空間
574,慶城公園 A,,121.54638672,25.05327034,公共活動空間
575,撫遠公園,,121.56694794,25.06444931,公共活動空間
576,舊宗1號公園 ( 新東農園 ),,121.56886292,25.061950684,公共活動空間
577,舊宗2號公園,,121.56999969,25.05491066,公共活動空間
578,鵬程公園,,121.56867218,25.055519104,公共活動空間
579,寶清公園,,121.56764221,25.052120209,公共活動空間
580,松山121號綠地三民圓環,,121.56256866,25.059160233,公共活動空間
581,大理公園,,121.49365997,25.034139633,公共活動空間
582,日善公園,,121.496377,25.026465,公共活動空間
583,寺前公園,,121.49920654,25.033540726,公共活動空間
584,老松公園,,121.50273895,25.038520813,公共活動空間
585,西園公園,,121.49653625,25.026390076,公共活動空間
586,孝德公園,,121.49425,25.024124,公共活動空間
587,和平青草園(原萬華402號公園),,121.49720764,25.032659531,公共活動空間
588,東園公園,,121.49524689,25.020950317,公共活動空間
589,長沙公園,,121.49992371,25.041500092,公共活動空間
590,長順公園,,121.48902893,25.031850815,公共活動空間
591,青山公園,,121.49830627,25.039369583,公共活動空間
592,保德公園,,121.49746704,25.022790909,公共活動空間
593,柳鄉公園,,121.49543762,25.037260056,公共活動空間
594,桂林公園,,121.49681854,25.038909912,公共活動空間
595,華江一號公園,,121.49411011,25.035890579,公共活動空間
596,華江七號公園,,121.493461,25.035028,公共活動空間
597,華江二號公園,,121.4915085,25.03580093,公共活動空間
598,華江八號公園,,121.49268341,25.034059525,公共活動空間
599,華西公園,,121.49865723,25.038669586,公共活動空間
600,新糖廍公園(糖廍文化園區),,121.4946462926,25.0335490551,公共活動空間
601,萬華51號公園,,121.50292206,25.03594017,公共活動空間
602,壽德公園,,121.50113678,25.024429321,公共活動空間
603,福星公園,,121.50591278,25.046070099,公共活動空間
604,綠堤公園,,121.49289703,25.033210754,公共活動空間
605,聚德公園,,121.49472046,25.034889221,公共活動空間
606,糖廍公園,,121.4946526053,25.0343931129,公共活動空間
607,錦德公園,,121.49236298,25.023300171,公共活動空間
608,萬華266號綠地,,121.50309753,25.039159775,公共活動空間
609,西本願寺（萬華406號）廣場,,121.50708008,25.040300369,公共活動空間
610,中央藝文公園,,121.526856,25.046272,公共活動空間
611,介壽公園,,121.51463318,25.039260864,公共活動空間
612,文光公園,,121.53085327,25.039039612,公共活動空間
613,文盛公園,,121.53211975,25.016170502,公共活動空間
614,水源町公園,,121.534604402,25.0118701542,公共活動空間
615,永昌公園,,121.50995636,25.026229858,公共活動空間
616,永福公園,,121.532098,25.009801,公共活動空間
617,忠孝公園,,121.53202057,25.041830063,公共活動空間
618,信愛公園,,121.52876282,25.034910202,公共活動空間
619,南昌公園,,121.52020264,25.026819229,公共活動空間
620,牯嶺公園,,121.51867676,25.02312088,公共活動空間
621,連雲公園,,121.5318222,25.035209656,公共活動空間
622,齊東公園,,121.52829742,25.041749954,公共活動空間
623,黎明公園,,121.51555634,25.044139862,公共活動空間
624,螢橋公園,,121.51725006,25.026720047,公共活動空間
625,中正138號綠地,,121.51451111,25.03783989,公共活動空間
626,北門廣場,,121.5116831,25.0480021,公共活動空間
627,交7廣場,,121.51676178,25.046470642,公共活動空間
628,交通4號廣場,,121.51880646,25.047380447,公共活動空間
629,交通8號廣場,,121.51651001,25.050319672,公共活動空間
630,行旅廣場,,121.5132041,25.0477977,公共活動空間
631,瑠公公園,,121.54572296,25.042409897,公共活動空間
632,瑠公圳公園 ,,121.54312134,25.043609619,公共活動空間
633,大安公園,,121.54280853,25.042760849,公共活動空間
634,大學公園,,121.53289795,25.021909714,公共活動空間
635,仁慈公園,,121.5457077,25.034130096,公共活動空間
636,仁愛公園,,121.54624176,25.036619186,公共活動空間
637,仁愛圓環,,121.54968262,25.037630081,公共活動空間
638,古風公園,,121.52905273,25.021970749,公共活動空間
639,古莊公園,,121.5282135,25.022729874,公共活動空間
640,四維公園,,121.54532623,25.030630112,公共活動空間
641,平安公園,,121.54931641,25.031959534,公共活動空間
642,民榮公園,,121.53569794,25.035400391,公共活動空間
643,民輝公園,,121.53505707,25.039510727,公共活動空間
644,永康公園,,121.52971649,25.031620026,公共活動空間
645,光信公園,,121.55580139,25.035560608,公共活動空間
646,全安公園,,121.5512085,25.02545929,公共活動空間
647,安東公園,,121.54482269,25.028930664,公共活動空間
648,安祥公園,,121.54273224,25.034540176,公共活動空間
649,辛亥一號公園,,121.53266144,25.0227108,公共活動空間
650,和平公園,,121.54251862,25.023490906,公共活動空間
651,和安公園,,121.54447937,25.034509659,公共活動空間
652,居安公園,,121.54933167,25.029680252,公共活動空間
653,延吉公園,,121.55577087,25.042570114,公共活動空間
654,昌隆198公園,,121.5357132,25.0437603,公共活動空間
655,東豐公園,,121.54486084,25.035779953,公共活動空間
656,法治公園,,121.55291748,25.026910782,公共活動空間
657,臥龍公園,,121.54988861,25.016700745,公共活動空間
658,虎嘯公園,,121.54927826,25.022529602,公共活動空間
659,金山公園,,121.5247560551,25.0309597984,公共活動空間
660,金杭公園,,121.5268770542,25.0329003787,公共活動空間
661,金華公園,,121.53117371,25.029590607,公共活動空間
662,附中公園,,121.54225922,25.036340714,公共活動空間
663,青峰公園,,121.55140686,25.015699387,公共活動空間
664,師大公園,,121.52837372,25.024599075,公共活動空間
665,泰順公園,,121.5316391,25.024620056,公共活動空間
